x	y	label
12878.758333333333	7990.741666666667	5400
13408.498507462686	7993.179104477612	5401
13604.263157894737	7984.184210526316	5402
13881.577380952382	7991.985119047619	5403
14069.54074074074	7986.281481481482	5404
14438.626794258373	7986.909090909091	5405
10899.127659574468	7990.374468085106	5406
11226.7	7993.466666666666	5407
11386.124423963134	7993.6336405529955	5408
13459.607843137255	7991.848039215686	5409
14130.231012658227	7993.335443037975	5410
14333.247349823321	7990.067137809187	5411
14610.823529411764	7987.950980392156	5412
10447.22009569378	7996.703349282297	5413
10808.761904761905	7996.685714285714	5414
12396.78431372549	7992.105882352941	5415
12926.658823529411	7989.082352941176	5416
13477.369565217392	7991.014492753623	5417
13734.20618556701	7987.3917525773195	5418
14383.40807174888	7992.443946188341	5419
14809.225	7987.075	5420
10587.09223300971	7996.650485436893	5421
11157.046920821114	7997.087976539589	5422
11723.385214007782	7993.933852140078	5423
11785.55023923445	7996.105263157895	5424
12222.006329113925	7999.5907172995785	5425
12724.829842931937	7998.0837696335075	5426
12754.200573065902	7999.229226361032	5427
12780.289361702127	7997.544680851064	5428
12905.317460317461	7991.412698412699	5429
12964.33952254642	7994.960212201591	5430
13751.439024390244	7989.0	5431
14046.894736842105	7993.9617224880385	5432
14296.792592592592	7992.081481481481	5433
10620.632653061224	7997.884353741497	5434
11258.280701754386	8005.125730994152	5435
11454.110714285714	8000.792857142857	5436
11476.016129032258	8000.170967741936	5437
12086.87027027027	7993.097297297298	5438
12829.417670682731	7994.722891566265	5439
13192.725440806045	7999.231738035264	5440
13644.857142857143	7999.766666666666	5441
14089.581395348838	7994.139534883721	5442
10732.42857142857	7993.857142857143	5443
11748.179487179486	7993.01282051282	5444
12019.985507246376	8002.014492753623	5445
12335.832142857143	8003.55	5446
12540.739795918367	8001.290816326531	5447
12583.743169398907	8000.338797814207	5448
13099.811320754718	7995.5	5449
13443.664556962025	7996.373417721519	5450
14161.108401084011	8000.872628726287	5451
10915.139344262296	8000.663934426229	5452
11199.645051194539	8002.863481228669	5453
11340.794188861986	8004.394673123486	5454
11656.954285714286	8000.068571428571	5455
11803.724696356276	8003.1983805668015	5456
11866.299145299145	8000.320512820513	5457
12142.357142857143	8004.956043956044	5458
12197.1640625	7999.1796875	5459
12269.454545454546	8013.181818181818	5460
12688.764705882353	7996.7764705882355	5461
12704.883333333333	8009.15	5462
13498.720930232557	7999.436046511628	5463
13778.236111111111	7993.958333333333	5464
14009.051470588236	7998.39705882353	5465
14027.793103448275	8002.544827586207	5466
14699.43213296399	8002.274238227147	5467
10774.6	8002.2	5468
11559.801526717558	7996.603053435115	5469
11902.490196078432	7999.049019607844	5470
13603.004255319149	8002.863829787234	5471
13841.62962962963	8003.740740740741	5472
13943.78205128205	8002.166666666667	5473
13967.717717717718	8003.189189189189	5474
10788.671428571428	8003.957142857143	5475
11512.102272727272	8003.272727272727	5476
11622.25	8008.734375	5477
12174.388888888889	8002.847222222223	5478
12513.638888888889	7998.805555555556	5479
12668.986175115208	8003.304147465437	5480
13042.538095238095	8003.728571428572	5481
13153.407692307692	8000.1461538461535	5482
13280.351351351352	8004.5675675675675	5483
13565.075376884422	8006.130653266332	5484
13718.072289156626	8001.156626506024	5485
14247.811946902655	8013.661504424779	5486
14271.690647482015	8005.956834532374	5487
11410.366459627328	8027.743788819876	5488
11847.4802259887	8005.71186440678	5489
12645.853174603175	8009.662698412699	5490
13245.0	8002.8375	5491
13375.260869565218	8004.905797101449	5492
11919.754385964912	8006.271929824561	5493
13168.020689655172	8008.08275862069	5494
14134.963099630997	8013.169741697417	5495
14312.206581352833	8017.901279707496	5496
14373.733333333334	8005.716666666666	5497
14408.266467065869	8007.104790419162	5498
14434.066945606695	8006.276150627615	5499
10983.98275862069	8006.163793103448	5500
11237.031746031746	8009.079365079365	5501
11962.284046692606	8011.334630350195	5502
12915.850299401198	8006.74251497006	5503
13267.881720430107	8008.634408602151	5504
13742.985645933015	8009.612440191388	5505
14105.09090909091	8008.781818181818	5506
10819.935483870968	8009.1612903225805	5507
11270.987421383648	8013.163522012579	5508
11307.684027777777	8016.21875	5509
11733.883211678833	8010.036496350365	5510
11886.664516129033	8010.006451612903	5511
12367.51832460733	8010.712041884817	5512
12434.014925373134	8009.014925373134	5513
12875.033707865168	8009.5842696629215	5514
13063.773333333333	8014.943333333334	5515
13096.698113207547	8013.012578616353	5516
13228.323129251701	8012.772108843537	5517
13528.238095238095	8007.642857142857	5518
13894.098143236075	8021.342175066313	5519
14336.245901639344	8007.491803278688	5520
14461.744736842105	8017.865789473684	5521
10853.344086021505	8015.897849462365	5522
12499.9375	8015.475	5523
13023.092857142858	8019.97380952381	5524
13402.060439560439	8012.010989010989	5525
13911.687150837988	8010.620111731843	5526
10726.932515337423	8029.098159509203	5527
10773.45652173913	8014.184782608696	5528
11176.911719939117	8031.713850837138	5529
11677.733108108108	8015.003378378378	5530
11705.595238095239	8013.392857142857	5531
12002.523076923077	8012.738461538462	5532
13124.221153846154	8013.923076923077	5533
13318.932258064517	8021.812903225807	5534
13341.797101449276	8014.507246376812	5535
13621.372549019608	8014.656862745098	5536
13770.593220338984	8011.186440677966	5537
14599.58695652174	8013.260869565217	5538
10634.847457627118	8025.576271186441	5539
10838.306878306877	8027.111111111111	5540
11492.271428571428	8014.7	5541
12068.25	8015.964285714285	5542
12398.82438016529	8029.090909090909	5543
12549.475285171102	8021.5209125475285	5544
12683.126126126126	8021.171171171171	5545
12744.770833333334	8017.395833333333	5546
12794.131868131868	8016.115384615385	5547
13483.471502590673	8021.730569948187	5548
13538.004672897196	8025.771028037383	5549
13592.378531073446	8018.819209039548	5550
13685.40758293839	8020.303317535545	5551
13717.239043824702	8021.1434262948205	5552
13796.917241379311	8014.048275862069	5553
14063.410480349345	8026.017467248908	5554
10946.546511627907	8019.023255813953	5555
11387.532258064517	8023.129032258064	5556
11533.96918767507	8026.885154061624	5557
11759.719806763285	8022.555555555556	5558
11863.16923076923	8021.530769230769	5559
12246.27380952381	8016.452380952381	5560
12609.695340501792	8023.949820788531	5561
13150.03125	8026.753472222223	5562
14670.078014184397	8018.31914893617	5563
10590.858823529412	8022.4	5564
11155.092715231787	8019.834437086092	5565
11446.767441860466	8022.424418604651	5566
11596.6	8018.16	5567
11784.307017543859	8020.570175438596	5568
11837.746835443038	8020.696202531645	5569
11984.71193415638	8025.534979423868	5570
12040.90410958904	8024.374429223744	5571
12382.132075471698	8021.028301886792	5572
12581.590425531915	8021.074468085107	5573
12942.953488372093	8026.449612403101	5574
13638.037037037036	8022.827160493827	5575
13845.121212121212	8027.113636363636	5576
13867.411910669975	8028.900744416874	5577
14041.106918238993	8022.276729559749	5578
14817.813636363637	8043.154545454546	5579
10919.74025974026	8022.61038961039	5580
11002.666666666666	8028.427083333333	5581
12109.884146341463	8023.542682926829	5582
12517.9296875	8025.484375	5583
13387.79411764706	8024.019607843137	5584
13458.3125	8020.6875	5585
11032.301675977653	8025.033519553072	5586
11123.41452991453	8025.17094017094	5587
12088.169811320755	8023.424528301887	5588
12306.243902439024	8026.414634146341	5589
12841.397590361446	8022.831325301205	5590
12909.145945945946	8027.8054054054055	5591
14384.948936170213	8025.582978723404	5592
14721.457259158751	8044.569877883311	5593
11283.826086956522	8026.4	5594
11348.697142857143	8026.714285714285	5595
11369.133720930233	8026.674418604651	5596
11881.943820224718	8029.067415730337	5597
12327.149122807017	8023.824561403509	5598
12970.920792079209	8031.212871287129	5599
12996.995575221239	8031.013274336283	5600
13436.842696629214	8026.505617977528	5601
14112.563342318059	8033.010781671159	5602
14228.652985074626	8030.492537313433	5603
14413.610051993068	8035.3934142114385	5604
14490.624113475178	8026.482269503546	5605
14689.989010989011	8027.989010989011	5606
14792.652406417112	8031.620320855615	5607
11710.983333333334	8028.541666666667	5608
12079.70744680851	8035.835106382979	5609
12650.111428571428	8033.202857142857	5610
13362.96577946768	8031.9923954372625	5611
13766.683823529413	8028.985294117647	5612
13944.590643274854	8033.684210526316	5613
14012.227979274612	8037.5	5614
14165.178489702517	8032.942791762014	5615
14278.466666666667	8027.718518518518	5616
14340.798507462687	8026.164179104478	5617
10775.648148148148	8029.037037037037	5618
10789.945701357467	8041.62443438914	5619
10933.60197368421	8038.319078947368	5620
11229.76569037657	8032.426778242678	5621
11327.0	8033.59243697479	5622
11674.346625766872	8032.90490797546	5623
12128.046052631578	8030.059210526316	5624
12175.47619047619	8030.299319727891	5625
12489.464968152866	8031.171974522293	5626
12880.31948051948	8036.47012987013	5627
13050.641379310346	8034.186206896552	5628
13510.142857142857	8030.830687830688	5629
13788.968911917098	8037.650259067357	5630
13921.120689655172	8038.689655172414	5631
10613.054945054944	8030.89010989011	5632
10867.023696682465	8035.649289099526	5633
11490.974137931034	8029.758620689655	5634
11559.716049382716	8030.962962962963	5635
11935.333333333334	8030.92380952381	5636
12198.163636363637	8033.69696969697	5637
12747.877358490567	8038.235849056604	5638
12775.245454545455	8031.336363636364	5639
13111.694244604316	8036.503597122302	5640
13301.057471264368	8030.482758620689	5641
13995.333333333334	8024.666666666667	5642
14199.660160734787	8047.662456946039	5643
11473.931818181818	8032.219696969697	5644
11960.169014084508	8039.781690140845	5645
12249.17117117117	8034.072072072072	5646
12463.921568627451	8036.150326797386	5647
12565.62962962963	8037.876543209876	5648
13337.27950310559	8040.531055900621	5649
11079.45890410959	8035.880136986301	5650
11788.838235294117	8035.014705882353	5652
11910.156424581006	8035.229050279329	5653
12027.147435897436	8039.0192307692305	5654
13271.998284734134	8043.554030874786	5655
14294.232673267326	8036.193069306931	5656
11584.0	8038.0	5657
11810.0	8039.672985781991	5658
11857.48275862069	8036.551724137931	5659
12697.341176470589	8038.370588235294	5660
13205.405405405405	8036.831081081081	5661
13392.198924731183	8042.0161290322585	5662
13464.467532467532	8040.731601731602	5663
13805.976923076923	8051.069230769231	5664
14136.608938547486	8040.106145251397	5665
14577.509523809524	8040.957142857143	5666
10711.378260869566	8042.739130434783	5667
11139.430952380952	8045.583333333333	5668
11292.922222222222	8040.544444444445	5669
11830.056910569107	8048.3523035230355	5670
12155.467741935483	8039.7661290322585	5671
12230.426900584795	8039.450292397661	5672
12327.363076923077	8043.378461538461	5673
13569.937198067633	8042.492753623188	5674
13600.25	8044.891666666666	5675
14078.401408450703	8048.265258215963	5676
14254.797687861272	8040.728323699422	5677
11434.8501529052	8048.611620795107	5678
11700.077134986226	8048.3140495867765	5679
12446.551111111112	8044.137777777778	5680
12821.10294117647	8044.683823529412	5681
13185.091228070176	8046.792982456141	5682
13483.567415730337	8047.983146067416	5683
13524.630136986301	8041.369863013699	5684
13639.068181818182	8048.301948051948	5685
13746.275766016714	8050.526462395544	5686
13987.08092485549	8044.543352601156	5687
14038.536480686695	8044.3862660944205	5688
14508.61403508772	8041.921052631579	5689
14770.614864864865	8044.128378378378	5690
11250.10612244898	8044.742857142857	5691
11757.71129707113	8047.0	5692
12263.501432664756	8053.137535816619	5693
13030.265306122448	8044.473469387755	5694
13065.46	8044.5	5695
13556.49840255591	8055.562300319489	5696
14302.558303886926	8054.180212014135	5697
14329.318181818182	8045.555555555556	5698
14433.176151761518	8053.357723577235	5699
11357.547945205479	8053.748858447489	5700
11488.263414634146	8049.239024390244	5701
12062.363057324841	8047.133757961784	5702
12510.40650406504	8049.325203252032	5703
12544.534351145037	8048.557251908397	5704
12634.37	8052.2	5705
13159.970149253732	8051.324626865671	5706
13440.176470588236	8043.15294117647	5707
14668.677419354839	8045.075268817204	5708
14695.506666666666	8049.043333333333	5709
10903.971631205673	8050.574468085107	5710
11200.806818181818	8054.238636363636	5711
12475.67816091954	8047.862068965517	5712
12606.719676549865	8054.407008086253	5713
12950.203921568627	8050.141176470588	5714
13227.53307392996	8052.906614785992	5715
13896.106194690265	8047.938053097345	5716
14751.354838709678	8054.132616487455	5717
10819.72081218274	8051.197969543147	5718
11390.756578947368	8051.0526315789475	5719
11510.251612903226	8051.754838709678	5720
11530.305389221558	8051.491017964072	5721
11877.97520661157	8049.462809917355	5722
12119.262008733624	8053.995633187773	5723
12526.62	8050.653333333334	5724
12802.924528301886	8049.8805031446545	5725
13376.675159235669	8051.337579617834	5726
13682.626297577855	8056.806228373703	5727
14373.708695652174	8054.317391304347	5728
14623.057142857142	8049.885714285714	5729
14790.312757201646	8055.930041152264	5730
10836.989417989418	8055.804232804233	5731
11006.278969957082	8057.283261802575	5732
11282.827814569537	8054.894039735099	5733
11331.530546623795	8056.945337620578	5734
11552.71875	8054.2125	5735
12098.973821989528	8054.837696335078	5737
12225.594527363184	8060.019900497512	5738
12405.508896797153	8055.508896797153	5739
12433.20520231214	8058.806358381503	5740
10590.118811881188	8054.029702970297	5741
10611.859778597785	8059.062730627306	5742
10752.0	8050.5	5743
10964.79617834395	8054.821656050955	5744
12190.463768115942	8051.666666666667	5745
12757.584045584046	8059.954415954416	5746
12785.638157894737	8053.769736842105	5747
12989.229674796748	8062.955284552845	5748
13087.380434782608	8056.0	5749
13204.07326007326	8059.520146520146	5750
13584.906735751296	8059.362694300518	5751
10635.690265486726	8059.362831858407	5752
11461.700772200773	8072.175675675676	5753
11916.684684684684	8060.166666666667	5754
12000.045871559632	8055.779816513761	5755
12076.69547325103	8062.38683127572	5756
12349.842323651452	8059.933609958506	5757
12568.147186147185	8060.954545454545	5758
12660.454545454546	8060.050505050505	5759
12847.148648648648	8054.851351351352	5760
13864.586046511628	8057.260465116279	5761
14273.016666666666	8063.225	5762
10889.20081967213	8064.881147540984	5763
11615.0	8063.936170212766	5764
11636.355555555556	8062.177777777778	5765
11656.029411764706	8062.3403361344535	5766
13405.0	8060.857142857143	5767
14247.849593495936	8063.361788617886	5768
14458.215189873417	8060.879746835443	5769
10777.33495145631	8062.378640776699	5770
11978.219178082192	8057.3493150684935	5771
12715.17298578199	8064.509478672986	5772
13500.166666666666	8062.235042735043	5773
13719.650602409638	8058.084337349397	5774
13947.095679012345	8063.185185185185	5775
14129.970297029702	8058.668316831683	5776
10711.046391752578	8061.644329896907	5777
11046.72602739726	8064.675799086758	5778
11246.187134502923	8059.847953216375	5779
12373.003558718861	8069.419928825623	5780
12919.390962671905	8068.322200392928	5781
13136.550632911392	8060.613924050633	5782
13542.619565217392	8060.913043478261	5783
10924.786516853932	8064.483146067416	5784
11091.101145038168	8073.965648854962	5785
11395.269387755103	8075.503401360545	5786
12889.164444444445	8067.311111111111	5787
13038.33830845771	8062.587064676617	5788
13281.170731707318	8063.224390243902	5789
13364.896226415094	8065.915094339623	5790
13447.5625	8073.185344827586	5791
14020.117647058823	8060.011764705882	5792
14043.458874458875	8063.415584415585	5793
14316.03663003663	8068.747252747253	5794
14334.894736842105	8063.481203007519	5795
11428.9921875	8068.640625	5796
11945.877777777778	8070.608333333334	5797
12471.737327188941	8067.963133640553	5798
13844.967914438503	8078.122994652406	5799
13995.36936936937	8066.1621621621625	5800
14667.641509433963	8066.981132075472	5801
10683.994285714285	8067.222857142857	5802
11784.455479452055	8068.948630136986	5803
12011.287066246057	8070.596214511041	5804
12509.337662337663	8069.363636363636	5806
12852.409523809523	8071.619047619048	5807
13308.743529411764	8073.294117647059	5808
13800.748878923767	8072.237668161435	5809
13919.45013477089	8077.943396226415	5810
14359.142372881355	8071.223728813559	5811
10646.58208955224	8075.512437810945	5812
11179.324626865671	8080.736940298508	5813
11232.180952380952	8070.304761904762	5814
11699.158671586716	8071.258302583025	5815
11755.14358974359	8073.005128205128	5816
11812.85989010989	8083.035714285715	5817
11903.289617486338	8073.819672131148	5818
12319.277777777777	8072.87037037037	5819
12687.61475409836	8068.393442622951	5820
12830.376288659794	8074.231958762886	5821
12950.40703517588	8069.261306532663	5822
13528.596875	8075.775	5823
13705.844748858448	8071.342465753424	5824
14091.515815085158	8074.0559610705595	5825
14218.396797153026	8076.120996441281	5826
14390.448	8070.56	5827
10813.084444444445	8075.097777777778	5828
11151.253886010363	8071.5284974093265	5829
11199.462686567163	8071.876865671642	5830
11350.022950819672	8078.491803278688	5831
11543.270903010034	8071.903010033445	5832
11852.5	8071.629032258064	5833
12094.025862068966	8072.982758620689	5834
13650.632183908046	8071.126436781609	5835
13976.220630372492	8077.378223495702	5836
10697.033678756477	8082.880829015544	5837
10732.695652173914	8082.159420289855	5838
12196.65	8073.81	5839
12397.223214285714	8077.504464285715	5840
12488.654822335026	8077.878172588832	5841
13071.080459770115	8074.9885057471265	5842
13335.983050847457	8071.728813559322	5843
13733.263888888889	8070.875	5844
14136.269076305221	8078.78313253012	5845
10591.121951219513	8078.268292682927	5846
10794.79569892473	8079.231182795699	5847
10912.835249042146	8083.628352490421	5848
11298.760736196318	8079.042944785276	5849
12037.9009009009	8075.558558558559	5850
12875.200598802396	8085.146706586826	5851
13117.441441441442	8074.747747747748	5852
13237.9209486166	8078.833992094862	5853
13783.522012578616	8078.188679245283	5854
14160.935483870968	8086.737634408602	5855
14265.234375	8082.6625	5856
14423.32	8076.782857142857	5857
14795.106666666667	8075.32	5858
14818.381756756757	8083.581081081081	5859
10960.652542372882	8076.847457627118	5860
11270.381974248927	8085.377682403433	5861
12115.026058631922	8081.009771986971	5862
12979.589285714286	8080.375	5863
13046.631111111112	8080.56	5864
13897.821100917432	8082.614678899083	5865
14634.312977099236	8078.404580152672	5866
11252.440677966102	8081.593220338983	5867
12246.219298245614	8079.368421052632	5868
12442.702857142856	8079.92	5869
12676.455555555556	8081.366666666667	5870
12952.680412371134	8085.103092783505	5871
13166.420074349442	8083.594795539034	5872
13200.336898395723	8081.903743315508	5873
13414.656084656084	8081.0	5874
13616.862244897959	8086.688775510204	5875
14456.2	8083.277272727273	5876
14679.743093922652	8086.953038674033	5877
10779.43621399177	8086.633744855967	5878
11212.491189427314	8090.449339207048	5879
11925.325714285715	8081.931428571429	5880
12414.922330097088	8083.291262135922	5881
12564.411764705883	8085.213622291021	5882
12702.508771929824	8085.736842105263	5883
12796.191011235955	8087.287640449438	5884
13498.811320754718	8083.240566037736	5885
14708.881578947368	8089.19298245614	5886
11109.122641509433	8085.037735849057	5887
11661.633027522936	8083.165137614679	5888
11966.887096774193	8087.104838709677	5889
12155.725108225108	8089.363636363636	5890
12462.699029126214	8083.26213592233	5891
12613.375	8087.192708333333	5892
12730.59305993691	8086.615141955836	5893
13379.751020408163	8086.665306122449	5894
14296.476958525345	8090.331797235023	5895
10851.115523465704	8088.642599277979	5897
10949.529411764706	8088.411764705882	5898
11791.60891089109	8086.465346534654	5899
12062.415204678362	8087.918128654971	5900
12533.244186046511	8087.174418604651	5901
12640.16504854369	8087.854368932039	5902
12765.089485458613	8092.791946308725	5903
13284.929648241206	8086.698492462311	5904
13950.4375	8084.1625	5905
14327.651465798046	8089.622149837133	5906
11488.23489932886	8093.6510067114095	5907
11731.065868263473	8086.323353293413	5908
13132.983425414364	8089.817679558011	5909
13431.626943005182	8095.4870466321245	5910
13644.470588235294	8089.813725490196	5911
13668.58125	8094.075	5912
13740.477157360407	8090.492385786802	5913
14402.747967479674	8090.1869918699185	5914
10823.59375	8091.28125	5915
10886.93	8090.915	5916
10930.707692307693	8089.284615384616	5917
11512.415282392027	8094.923588039867	5918
11842.521091811413	8096.7841191067	5919
12271.4	8091.666666666667	5920
12820.101351351352	8094.2027027027025	5921
13263.124223602485	8090.565217391304	5922
13970.133802816901	8096.158450704225	5923
14060.642857142857	8089.982142857143	5924
14105.491803278688	8091.2827868852455	5925
14379.323076923078	8090.807692307692	5926
14658.611721611722	8098.692307692308	5927
11589.415224913495	8095.820069204152	5928
11699.111940298508	8092.305970149254	5929
12312.120754716982	8099.584905660377	5930
12346.61313868613	8092.620437956204	5931
12363.072	8099.450666666667	5932
12592.067669172933	8091.624060150376	5933
14043.705479452055	8092.828767123287	5934
14250.419718309859	8101.732394366197	5935
14436.345132743363	8092.508849557522	5936
11233.84659090909	8097.5625	5937
11288.021052631579	8091.957894736842	5938
11323.664179104477	8092.238805970149	5939
11724.209302325582	8099.627906976744	5940
12845.086021505376	8095.713261648745	5941
13115.770833333334	8093.854166666667	5942
13215.034285714286	8098.4857142857145	5943
13478.875	8102.054054054054	5944
13853.623655913978	8099.132616487455	5945
10579.473684210527	8099.163742690059	5946
11647.579439252337	8102.2305295950155	5947
12091.951923076924	8097.490384615385	5948
13399.827814569537	8098.960264900662	5949
13882.190789473685	8095.815789473684	5950
14188.298507462687	8094.171641791045	5951
14348.922222222222	8094.788888888889	5952
10768.0	8117.5	5953
11307.293103448275	8103.116379310345	5954
11425.789667896679	8101.911439114391	5955
11992.787301587301	8101.831746031746	5956
12187.533112582782	8100.784768211921	5957
12247.118705035971	8099.435251798561	5958
12331.165413533834	8097.984962406015	5959
12400.065934065935	8099.324175824176	5960
12480.280821917808	8098.006849315068	5961
12517.316326530612	8098.469387755102	5962
12991.774919614149	8101.498392282958	5963
13233.92	8096.608	5964
14028.062630480166	8108.039665970772	5965
14086.894623655913	8106.006451612903	5966
14130.008810572686	8099.15859030837	5967
14209.679324894514	8101.0928270042195	5968
14475.163090128755	8099.583690987124	5969
10729.063829787234	8099.872340425532	5970
10803.162251655629	8104.341059602649	5971
10980.74269005848	8101.789473684211	5972
11616.371621621622	8105.148648648648	5973
11891.050847457627	8097.8983050847455	5974
11926.0	8099.394957983193	5975
11960.297297297297	8103.318918918919	5976
12419.545833333334	8102.845833333334	5977
13014.24705882353	8099.458823529411	5978
13153.431876606684	8104.47557840617	5979
13693.920245398773	8098.17791411043	5980
13761.969072164948	8098.4639175257735	5981
11445.14381270903	8109.501672240803	5982
11775.484375	8102.973958333333	5983
11875.098958333334	8108.588541666667	5984
12047.840490797545	8102.576687116564	5985
12382.41469816273	8113.312335958005	5986
12691.544061302682	8104.781609195402	5987
13034.187335092349	8106.786279683377	5988
13181.312977099236	8101.893129770992	5989
13254.230125523012	8105.728033472803	5990
13520.931407942238	8106.84476534296	5991
13570.177777777777	8102.2444444444445	5992
13714.350282485875	8107.406779661017	5993
14232.476923076923	8106.5615384615385	5994
14366.903846153846	8103.621794871795	5995
10619.906666666666	8112.82	5996
11408.08510638298	8106.368794326241	5997
11542.06282722513	8106.298429319371	5998
13323.79569892473	8103.430107526881	5999
13552.346666666666	8102.613333333334	6000
13895.386430678465	8114.386430678466	6001
13923.532608695652	8101.826086956522	6002
14393.035211267606	8104.852112676056	6003
14829.30827067669	8118.533834586467	6004
10784.694386694388	8119.785862785863	6005
11089.910447761195	8108.179104477612	6006
11463.705357142857	8104.669642857143	6007
12163.87341772152	8106.778481012659	6008
12208.56338028169	8107.492957746479	6009
12648.840540540541	8108.864864864865	6010
13196.746913580248	8107.858024691358	6011
13458.252212389381	8109.805309734514	6012
13845.015625	8115.171875	6013
14153.484848484848	8109.852813852814	6014
14276.207357859532	8110.177257525083	6015
14504.14404432133	8107.897506925207	6016
14750.235849056604	8106.047169811321	6017
10822.810526315789	8107.042105263158	6018
11258.22641509434	8104.018867924528	6019
12030.699266503667	8112.823960880196	6020
12608.558583106267	8114.092643051771	6021
12733.279069767443	8107.2441860465115	6022
12902.225806451614	8109.229390681004	6023
12930.440758293838	8109.815165876777	6024
13382.935185185184	8109.0	6025
13615.011627906977	8114.950581395349	6026
13962.90873015873	8110.472222222223	6027
14329.310897435897	8110.419871794872	6028
11694.221276595745	8114.195744680851	6029
12264.888888888889	8112.15	6030
12551.21511627907	8108.7441860465115	6031
13346.965174129353	8111.452736318408	6032
13416.31	8111.56	6033
14194.121951219513	8113.858536585366	6034
14434.977464788732	8118.0225352112675	6035
14452.67441860465	8112.042635658915	6036
11236.211538461539	8121.858173076923	6037
11321.945054945056	8111.494505494506	6038
11362.262295081968	8111.836065573771	6039
11563.824120603014	8122.057788944724	6040
12863.891975308641	8116.743827160494	6041
13057.408163265307	8116.340136054422	6042
13107.26872246696	8113.907488986784	6043
13299.210796915168	8115.822622107969	6044
13585.314655172413	8115.331896551724	6045
14678.733333333334	8111.571428571428	6046
14801.355263157895	8112.875	6047
11216.945544554455	8116.435643564357	6048
11636.796052631578	8114.309210526316	6049
11809.995495495496	8113.923423423424	6050
11909.86776859504	8116.0495867768595	6051
12271.111111111111	8126.583333333333	6052
12566.434090909092	8125.372727272727	6053
12818.40909090909	8111.560606060606	6054
13230.677685950413	8112.611570247934	6055
14305.003484320558	8116.1184668989545	6056
14709.518181818183	8111.6	6057
11020.710280373833	8116.0	6058
11491.867788461539	8125.819711538462	6059
11734.18023255814	8117.383720930233	6060
12071.521739130434	8116.670807453416	6061
12102.4	8115.44	6062
12466.510204081633	8116.9455782312925	6063
12526.492957746479	8123.552816901409	6064
12773.615107913669	8116.201438848921	6065
13080.317757009347	8114.72429906542	6066
13695.291666666666	8113.520833333333	6067
13800.0	8111.457142857143	6068
13924.52534562212	8117.580645161291	6069
11202.228813559323	8117.059322033899	6070
11472.946015424164	8129.012853470437	6071
13778.170212765957	8113.95744680851	6072
14053.367965367965	8121.523809523809	6073
10574.553191489362	8120.375886524823	6074
10877.72156862745	8125.125490196078	6075
10926.241860465116	8119.274418604651	6076
12947.994117647058	8123.905882352941	6077
12981.844357976654	8122.540856031128	6078
13549.06862745098	8118.28431372549	6079
13768.477333333334	8136.106666666667	6080
14376.864978902953	8126.2489451476795	6081
11162.698630136987	8117.219178082192	6082
11532.938144329897	8122.221649484536	6083
11943.319047619048	8126.395238095238	6084
11963.975308641975	8119.913580246914	6085
11994.808988764045	8121.11797752809	6086
12087.675213675213	8122.51282051282	6087
12320.945652173914	8126.384057971014	6088
12502.131736526946	8120.946107784431	6089
12703.15	8121.975	6090
12737.89423076923	8128.041666666667	6091
13442.395721925133	8126.505347593583	6092
10818.044176706828	8125.469879518072	6093
12161.332046332047	8129.2316602316605	6094
12190.463362068966	8131.896551724138	6095
12800.162790697674	8123.325581395349	6096
12833.947552447553	8128.8216783216785	6097
13007.601307189543	8121.75816993464	6098
13260.590163934427	8122.459016393443	6099
13504.802761341223	8132.457593688363	6100
14002.738916256158	8125.467980295566	6101
14128.534653465347	8131.891089108911	6102
14174.420289855072	8127.442028985507	6103
10896.277647058823	8138.849411764706	6104
11255.51935483871	8129.932258064516	6105
11372.366459627328	8127.83850931677	6106
11412.197580645161	8132.282258064516	6107
11510.130909090909	8134.149090909091	6108
11691.97284345048	8145.159744408946	6109
11790.981481481482	8133.177777777778	6110
12054.866873065015	8133.238390092879	6111
13118.794871794871	8127.851282051282	6112
13631.338028169013	8126.8239436619715	6113
14209.633620689656	8130.379310344828	6114
11896.695767195768	8137.269841269841	6115
12132.993031358885	8129.289198606271	6116
12416.806306306305	8132.9009009009005	6117
13210.610810810811	8128.87027027027	6118
13380.502538071067	8131.279187817259	6119
13651.768115942028	8130.101449275362	6120
13683.2	8127.634782608696	6121
13808.8	8139.2	6122
14101.006097560976	8126.414634146341	6123
14228.794285714286	8128.4857142857145	6124
14656.875	8127.170454545455	6125
14705.16037735849	8129.075471698113	6126
11642.392727272727	8141.567272727273	6127
11816.064039408868	8130.152709359606	6128
12336.905660377359	8135.933962264151	6129
12438.64238410596	8130.516556291391	6130
12898.938356164384	8132.04794520548	6131
13180.854545454546	8133.512727272728	6132
13746.4	8123.6	6133
13857.637254901962	8131.916666666667	6134
14272.940298507463	8131.485074626866	6135
14330.800838574423	8139.622641509434	6136
14354.326666666666	8129.04	6137
14510.275	8128.716666666666	6138
14808.364341085271	8132.0	6139
10634.726315789474	8136.105263157895	6140
11457.887387387387	8139.081081081081	6141
11617.19642857143	8144.028571428571	6142
11657.670454545454	8133.948863636364	6143
11836.19642857143	8132.285714285715	6144
12022.27659574468	8133.244680851064	6145
12702.985865724382	8136.664310954064	6146
13069.078066914499	8134.985130111524	6147
13093.180981595093	8136.662576687117	6148
13148.584375	8137.559375	6149
13784.605504587156	8133.614678899083	6150
13941.707395498392	8137.032154340836	6151
14036.25	8133.9672131147545	6152
10607.315315315316	8135.261261261261	6153
